*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:51
                                                                                
*RUN   1        : SIM                       CRGRO046 6\000006    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 6\000006 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1999 118    27    12    2.3      0  0.139     43     30      0     84     73     73      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  319.8   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1999 119    28    13    2.6      0  0.166     49     36      0     86     85     85      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  336.8   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1999 120    29    14    2.8      0  0.191     54     42      0     88     96     96      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  353.4   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1999 121    30    15    3.1      0  0.244     67     45      0     88    112    112      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  366.1   0.14   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1999 122    31    16    3.4      0  0.297     79     52      0     89    130    130      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  378.6   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1999 123    32    17    3.7      0  0.349     90     61      0     91    151    151      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  388.0   0.16   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1999 124    33    18    3.9      0  0.398    100     74      0     93    173    173      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  398.3   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1999 125    34    19    4.2      0  0.450    111     89      0     96    200    200      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  404.4   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        7      23
 1999 126    35    20    4.5      0  0.555    136     97      0     97    232    232      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  409.5   0.19   0.19    0.0   0.57    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        8      25
 1999 127    36    21    4.8      0  0.684    164    106      0     98    270    270      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  418.0   0.21   0.21    0.0   0.59    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1999 128    37    22    5.1      0  0.814    191    122      0    101    313    313      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  425.4   0.23   0.23    0.0   0.61    0.33    0.33    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1999 129    38    23    5.4      0  0.949    223    141      0    105    363    363      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  425.9   0.25   0.25    0.0   0.63    0.34    0.34    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 1999 130    39    24    5.7      0  1.108    259    162      0    109    421    421      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  428.1   0.27   0.27    0.0   0.64    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       16      33
 1999 131    40    25    5.9      0  1.291    296    186      0    115    482    482      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  435.8   0.29   0.29    0.0   0.66    0.36    0.36    0.30    0.12    0.05    0.01    0.00    0.00    0.00    0.00       19      35
 1999 132    41    26    6.2      0  1.486    342    215      0    121    557    557      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  434.9   0.31   0.31    0.0   0.67    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       22      38
 1999 133    42    27    6.5      0  1.700    386    246      0    128    631    631      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  440.9   0.34   0.33    0.0   0.69    0.39    0.39    0.32    0.14    0.06    0.02    0.00    0.00    0.00    0.00       31      40
 1999 134    43    28    6.8      0  1.879    431    281      0    137    712    712      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.65   0.00   0.00      0      0  436.4   0.36   0.35    0.0   0.71    0.41    0.41    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       48      42
 1999 135    44    29    7.1      0  2.069    476    322      0    146    798    798      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  434.6   0.39   0.37    0.0   0.72    0.43    0.43    0.35    0.16    0.08    0.03    0.01    0.00    0.00    0.00       70      45
 1999 136    45    30    7.4      1  2.259    521    368      0    156    889    889      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  433.9   0.42   0.39    0.0   0.74    0.46    0.46    0.37    0.17    0.09    0.04    0.01    0.00    0.00    0.00       96      48
 1999 137    46    31    7.6      1  2.426    564    419      0    167    983    983      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  429.8   0.45   0.41    0.0   0.76    0.48    0.48    0.38    0.19    0.10    0.05    0.01    0.00    0.00    0.00      127      52
 1999 138    47    32    7.9      1  2.572    606    472      0    178   1078   1078      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  424.6   0.48   0.43    0.0   0.77    0.51    0.51    0.40    0.20    0.11    0.05    0.02    0.00    0.00    0.00      161      55
 1999 139    48    33    8.2      3  2.743    658    535      0    189   1193   1193      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.91   0.00   0.00      0      0  417.1   0.50   0.45    0.0   0.79    0.53    0.53    0.42    0.21    0.12    0.06    0.02    0.00    0.00    0.00      185      59
 1999 140    49    34    8.5      3  2.920    706    596      0    200   1302   1306      0     0.0  0.000      4      4  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.00      0      4  413.6   0.54   0.47    0.0   0.80    0.56    0.56    0.44    0.23    0.13    0.06    0.03    0.00    0.00    0.00      206      63
 1999 141    50    35    8.8      3  3.054    760    665      0    211   1425   1442      0     0.0  0.000     17     16  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.01      0     17  402.1   0.56   0.49    0.0   0.82    0.58    0.58    0.46    0.24    0.14    0.07    0.03    0.00    0.00    0.00      224      67
 1999 142    51    36    9.1      3  3.161    808    734      0    222   1542   1582      0     0.0  0.000     40     28  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.03      0     40  391.4   0.59   0.51    0.0   0.84    0.61    0.61    0.47    0.25    0.15    0.08    0.03    0.00    0.00    0.00      246      71
 1999 143    52    37    9.4      3  3.248    852    803      0    231   1655   1729      0     0.0  0.000     75     42  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.04      0     75  381.3   0.62   0.53    0.0   0.85    0.63    0.63    0.49    0.26    0.16    0.08    0.04    0.00    0.00    0.00      266      76
 1999 144    53    38    9.7      3  3.315    891    868      0    239   1759   1879      0     0.0  0.000    121     56  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.06      0    121  372.3   0.66   0.54    0.0   0.87    0.64    0.64    0.50    0.27    0.17    0.08    0.04    0.00    0.00    0.00      285      80
 1999 145    54    39    9.9      3  3.363    925    929      0    246   1853   2033      0     0.0  0.000    180     70  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.09      0    180  363.7   0.69   0.56    0.0   0.88    0.66    0.66    0.51    0.28    0.17    0.09    0.05    0.00    0.00    0.00      301      85
 1999 146    55    40   10.2      5  3.395    954    987      0    252   1941   2191      0     0.0  0.000    250     85  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.11      0    250  355.7   0.72   0.57    0.0   0.90    0.67    0.67    0.52    0.29    0.18    0.09    0.05    0.01    0.00    0.00      317      90
 1999 147    56    41   10.5      5  3.414    980   1041      0    257   2021   2351     14     0.0  0.000    330    100  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.14      0    330  348.3   0.76   0.58    0.0   0.92    0.68    0.68    0.53    0.30    0.18    0.09    0.05    0.01    0.00    0.00      332      96
 1999 148    57    42   10.8      5  3.416    999   1087      5    260   2086   2508     52    10.1  0.002    422    115  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   1.25   0.17      0    422  341.9   0.80   0.59    0.0   0.93    0.69    0.69    0.53    0.30    0.19    0.10    0.05    0.01    0.00    0.00      349     101
 1999 149    58    43   10.8      5  3.399   1008   1120     26    261   2128   2661     94    27.0  0.010    533    129  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   4.79   0.20      0    533  337.2   0.83   0.60    0.0   0.95    0.69    0.69    0.53    0.30    0.19    0.10    0.05    0.01    0.00    0.00      367     107
 1999 150    59    44   10.8      5  3.364   1007   1140     62    260   2147   2809    139    44.7  0.022    662    144  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.73   9.41   0.24      0    662  334.1   0.87   0.60    0.0   0.96    0.68    0.68    0.53    0.30    0.19    0.10    0.06    0.01    0.00    0.00      386     112
 1999 151    60    45   10.8      5  3.324   1005   1160    114    259   2164   2965    185    61.5  0.038    801    159  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71  14.24   0.27      0    801  330.9   0.90   0.60    0.0   0.98    0.68    0.68    0.53    0.30    0.19    0.10    0.06    0.01    0.00    0.00      407     118
 1999 152    61    46   10.8      5  3.260    989   1159    185    255   2148   3110    233    79.4  0.060    962    173  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66  19.24   0.31      0    962  329.7   0.90   0.60    0.0   1.00    0.67    0.67    0.52    0.29    0.18    0.10    0.05    0.01    0.00    0.00      429     123
 1999 153    62    47   10.8      5  3.183    965   1148    273    250   2113   3250    282    96.7  0.084   1137    187  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60  24.01   0.35      0   1137  330.0   0.90   0.60    0.0   1.01    0.66    0.66    0.51    0.29    0.18    0.09    0.05    0.01    0.00    0.00      453     129
 1999 154    63    48   10.8      5  3.103    937   1131    380    244   2068   3389    332   114.5  0.112   1321    201  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53  28.79   0.39      0   1321  331.0   0.90   0.60    0.0   1.03    0.64    0.64    0.50    0.28    0.18    0.09    0.05    0.01    0.00    0.00      479     134
 1999 155    64    49   10.8      5  3.022    910   1113    509    238   2023   3527    382   133.2  0.144   1503    212  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.46  33.88   0.43      0   1503  332.2   0.90   0.60    0.0   1.03    0.63    0.63    0.49    0.28    0.17    0.09    0.05    0.01    0.00    0.00      504     139
 1999 156    65    50   10.8      5  2.936    880   1095    660    233   1975   3657    434   152.0  0.181   1681    220  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.38  39.28   0.46      0   1681  333.4   0.90   0.60    0.0   1.03    0.62    0.62    0.48    0.27    0.17    0.09    0.05    0.01    0.00    0.00      531     144
 1999 157    66    51   10.8      5  2.848    851   1077    827    228   1928   3797    486   170.1  0.218   1869    225  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.29  44.22   0.49      0   1869  334.7   0.90   0.60    0.0   1.03    0.60    0.60    0.47    0.27    0.17    0.09    0.05    0.01    0.00    0.00      558     148
 1999 158    67    52   10.8      5  2.756    820   1058   1013    222   1878   3937    536   188.8  0.257   2059    227  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.19  49.17   0.52      0   2059  336.0   0.90   0.60    0.0   1.03    0.59    0.59    0.46    0.26    0.16    0.09    0.05    0.01    0.00    0.00      585     153
 1999 159    68    53   10.8      7  2.668    792   1042   1204    217   1834   4060    579   207.9  0.296   2227    225  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.09  54.06   0.55      0   2227  337.1   0.90   0.60    0.0   1.03    0.58    0.58    0.45    0.26    0.16    0.08    0.05    0.01    0.00    0.00      619     158
 1999 160    69    54   10.8      7  1.972    583    973   1401    213   1555   3949    597   234.8  0.355   2394    215  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.91  58.50   0.61      0   2394  338.4   0.90   0.60    0.0   1.03    0.57    0.57    0.44    0.25    0.16    0.08    0.05    0.01    0.00    0.00      895     162
 1999 161    70    55   10.8      7  1.459    429    920   1562    208   1350   3893    598   261.1  0.401   2543    201  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.74  61.42   0.65      0   2543  339.7   0.90   0.60    0.0   1.03    0.56    0.56    0.43    0.24    0.15    0.08    0.05    0.01    0.00    0.00     1087     167
 1999 162    71    56   10.8      7  1.080    317    880   1685    203   1197   3853    598   281.6  0.437   2657    189  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.58  63.41   0.69      0   2657  341.1   0.90   0.60    0.0   1.03    0.54    0.54    0.42    0.24    0.15    0.08    0.04    0.01    0.00    0.00     1226     171
 1999 163    72    57   10.8      7  0.801    234    850   1783    198   1084   3830    598   298.1  0.466   2747    180  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.43  64.92   0.72      0   2747  342.4   0.90   0.60    0.0   1.03    0.53    0.53    0.41    0.23    0.15    0.08    0.04    0.01    0.00    0.00     1329     175
 1999 164    73    58   10.8      7  0.595    173    826   1850    194    999   3805    598   309.3  0.486   2806    174  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.31  65.93   0.74      0   2806  343.7   0.90   0.60    0.0   1.03    0.52    0.52    0.40    0.23    0.14    0.08    0.04    0.01    0.00    0.00     1405     179
 1999 165    74    59   10.8      7  0.442    128    807   1904    190    935   3788    598   318.3  0.503   2853    171  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.19  66.73   0.75      0   2853  344.9   0.90   0.60    0.0   1.03    0.51    0.51    0.40    0.23    0.14    0.07    0.04    0.01    0.00    0.00     1462     183
 1999 166    75    60   10.8      7  0.329     95    791   1943    186    886   3772    598   324.9  0.515   2886    171  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.09  67.34   0.76      0   2886  346.2   0.90   0.60    0.0   1.03    0.50    0.50    0.39    0.22    0.14    0.07    0.04    0.01    0.00    0.00     1503     187
 1999 167    76    61   10.8      7  0.245     71    780   1969    182    850   3756    598   329.1  0.524   2906    171  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.01  67.75   0.77      0   2906  347.4   0.90   0.60    0.0   1.03    0.49    0.49    0.38    0.22    0.14    0.07    0.04    0.01    0.00    0.00     1534     191
 1999 168    77    62   10.8      8  0.183     53    771   1984    178    823   3741    598   331.7  0.530   2918    171  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.97  68.01   0.78      0   2918  348.6   0.90   0.60    0.0   1.05    0.48    0.48    0.37    0.21    0.13    0.07    0.04    0.01    0.00    0.00     1557     195

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:51
                                                                                
*RUN  21        : SIM                       CRGRO046 6\000006    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 6\000006 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 2000 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2000 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2000 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2000 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2000 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2000 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.7   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2000 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.656  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.9   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2000 113    22     7    0.8      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.746  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  265.4   0.06   0.04    0.0   0.31    0.22    0.22    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2000 114    23     8    1.0      0  0.087     32     16      0     68     48     48      0     0.0  0.000      0      0  0.000  0.000  0.596  0.000  0.000  0.000  0.000    3.70   0.00   0.00      0      0  271.6   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2000 115    24     9    1.3      0  0.091     33     18      0     75     51     51      0     0.0  0.000      0      0  0.000  0.000  0.496  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  278.6   0.08   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 2000 116    25    10    1.6      0  0.096     34     21      0     80     55     55      0     0.0  0.000      0      0  0.000  0.000  0.296  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  285.1   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 2000 117    26    11    1.9      0  0.106     36     25      0     84     61     61      0     0.0  0.000      0      0  0.000  0.000  0.195  0.000  0.000  0.000  0.000    3.63   0.00   0.00      0      0  296.3   0.10   0.06    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 2000 118    27    12    2.2      0  0.133     42     29      0     85     71     71      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  315.4   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.07    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 2000 119    28    13    2.5      0  0.158     49     34      0     86     83     83      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  325.9   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 2000 120    29    14    2.7      0  0.183     54     41      0     88     95     95      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  336.3   0.12   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 2000 121    30    15    3.0      0  0.232     66     45      0     89    110    110      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  352.0   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 2000 122    31    16    3.3      0  0.286     78     51      0     90    129    129      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  366.6   0.14   0.11    0.0   0.50    0.31    0.31    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 2000 123    32    17    3.6      0  0.340     90     60      0     91    150    150      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  377.7   0.15   0.12    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 2000 124    33    18    3.9      0  0.394    103     72      0     94    175    175      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  383.6   0.16   0.14    0.0   0.54    0.32    0.32    0.27    0.09    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 2000 125    34    19    4.2      0  0.446    113     88      0     97    201    201      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.49   0.00   0.00      0      0  394.7   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        7      23
 2000 126    35    20    4.5      0  0.553    136     96      0     98    232    232      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  405.7   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        8      25
 2000 127    36    21    4.8      0  0.682    164    105      0     99    269    269      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  416.5   0.21   0.21    0.0   0.59    0.33    0.33    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 2000 128    37    22    5.1      0  0.803    192    122      0    102    314    314      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  418.0   0.22   0.23    0.0   0.61    0.33    0.33    0.28    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 2000 129    38    23    5.4      0  0.953    223    140      0    106    364    364      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  426.3   0.24   0.25    0.0   0.63    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       14      31
 2000 130    39    24    5.7      0  1.114    260    162      0    110    422    422      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  428.0   0.27   0.27    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       16      34
 2000 131    40    25    5.9      0  1.300    299    187      0    116    486    486      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  434.1   0.29   0.29    0.0   0.66    0.36    0.36    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       19      36
 2000 132    41    26    6.2      0  1.495    346    217      0    122    563    563      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  431.7   0.31   0.31    0.0   0.68    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       23      38
 2000 133    42    27    6.5      0  1.705    393    250      0    130    643    643      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  433.6   0.34   0.34    0.0   0.70    0.40    0.40    0.32    0.14    0.06    0.02    0.00    0.00    0.00    0.00       33      41
 2000 134    43    28    6.8      0  1.910    437    286      0    138    723    723      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  437.0   0.37   0.36    0.0   0.71    0.42    0.42    0.34    0.15    0.07    0.03    0.00    0.00    0.00    0.00       51      44
 2000 135    44    29    7.1      0  2.114    481    326      0    147    807    807      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  439.3   0.40   0.38    0.0   0.73    0.44    0.44    0.35    0.16    0.08    0.03    0.01    0.00    0.00    0.00       73      46
 2000 136    45    30    7.4      1  2.290    526    373      0    158    899    899      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  435.0   0.43   0.40    0.0   0.74    0.46    0.46    0.37    0.17    0.09    0.04    0.01    0.00    0.00    0.00       98      49
 2000 137    46    31    7.7      1  2.445    570    424      0    169    995    995      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  428.5   0.45   0.42    0.0   0.76    0.49    0.49    0.39    0.19    0.10    0.05    0.01    0.00    0.00    0.00      129      52
