*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:43
                                                                                
*RUN   1        : SIM                       CRGRO046 1\000001    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 1\000001 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1995 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1995 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1995 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1995 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.667  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  260.9   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1995 113    22     7    0.8      0  0.084     32     15      0     60     46     46      0     0.0  0.000      0      0  0.000  0.000  0.750  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.1   0.06   0.04    0.0   0.31    0.22    0.22    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1995 114    23     8    1.1      0  0.087     32     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.537  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.1   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1995 115    24     9    1.4      0  0.091     33     18      0     75     51     51      0     0.0  0.000      0      0  0.000  0.000  0.494  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.2   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1995 116    25    10    1.7      0  0.097     34     22      0     80     56     56      0     0.0  0.000      0      0  0.000  0.000  0.325  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  283.2   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1995 117    26    11    1.9      0  0.110     37     26      0     84     63     63      0     0.0  0.000      0      0  0.000  0.000  0.161  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  296.4   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1995 118    27    12    2.2      0  0.137     43     29      0     85     73     73      0     0.0  0.000      0      0  0.000  0.000  0.012  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  317.9   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      11
 1995 119    28    13    2.5      0  0.163     49     35      0     86     84     84      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  334.3   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1995 120    29    14    2.8      0  0.191     56     41      0     88     97     97      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  344.4   0.13   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1995 121    30    15    3.1      0  0.246     68     45      0     88    113    113      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  363.5   0.14   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1995 122    31    16    3.4      0  0.300     80     51      0     89    131    131      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  373.7   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1995 123    32    17    3.7      0  0.353     93     60      0     91    154    154      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  378.3   0.16   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1995 124    33    18    4.0      0  0.405    105     73      0     93    179    179      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  384.2   0.17   0.15    0.0   0.54    0.31    0.31    0.27    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1995 125    34    19    4.3      0  0.456    117     90      0     97    207    207      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  388.9   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        7      23
 1995 126    35    20    4.6      0  0.568    142     97      0     97    239    239      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  401.2   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1995 127    36    21    4.9      0  0.698    172    107      0     98    279    279      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  406.1   0.21   0.21    0.0   0.59    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1995 128    37    22    5.2      0  0.826    201    124      0    102    325    325      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  410.2   0.23   0.24    0.0   0.61    0.33    0.33    0.28    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      30
 1995 129    38    23    5.5      0  0.978    235    144      0    106    379    379      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  415.8   0.25   0.26    0.0   0.63    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       15      32
 1995 130    39    24    5.8      1  1.148    273    168      0    111    441    441      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  420.1   0.27   0.28    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      34
 1995 131    40    25    6.1      1  1.316    315    196      0    117    511    511      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  417.9   0.30   0.30    0.0   0.67    0.37    0.37    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       20      36
 1995 132    41    26    6.4      1  1.489    361    230      0    123    591    591      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  412.8   0.33   0.33    0.0   0.68    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       24      39
 1995 133    42    27    6.6      3  1.635    396    263      0    130    659    659      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63   0.00   0.00      0      0  412.6   0.36   0.35    0.0   0.70    0.40    0.40    0.32    0.14    0.07    0.02    0.00    0.00    0.00    0.00       40      41
 1995 134    43    28    6.9      3  1.753    435    302      0    138    737    739      0     0.0  0.000      2      3  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69   0.00   0.00      0      2  403.1   0.38   0.37    0.0   0.72    0.41    0.41    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       58      44
 1995 135    44    29    7.2      3  1.839    470    344      0    145    813    824      0     0.0  0.000     11     11  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   0.00   0.01      0     11  391.7   0.41   0.39    0.0   0.73    0.43    0.43    0.35    0.16    0.08    0.03    0.01    0.00    0.00    0.00       82      47
 1995 136    45    30    7.5      3  1.904    498    384      0    152    882    909      0     0.0  0.000     27     19  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.03      0     27  382.4   0.44   0.41    0.0   0.75    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      108      50
 1995 137    46    31    7.8      3  1.937    524    426      0    159    950   1000      0     0.0  0.000     49     28  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.05      0     49  369.5   0.47   0.43    0.0   0.77    0.46    0.46    0.37    0.18    0.09    0.04    0.01    0.00    0.00    0.00      135      53
 1995 138    47    32    8.1      3  1.970    545    465      0    165   1010   1091      0     0.0  0.000     81     37  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   0.00   0.07      0     81  361.3   0.50   0.45    0.0   0.78    0.47    0.47    0.38    0.18    0.10    0.05    0.01    0.00    0.00    0.00      159      57
 1995 139    48    33    8.4      3  2.017    575    508      0    170   1083   1203      0     0.0  0.000    120     47  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.10      0    120  350.8   0.53   0.47    0.0   0.80    0.49    0.49    0.39    0.19    0.11    0.05    0.02    0.00    0.00    0.00      170      60
 1995 140    49    34    8.7      5  2.051    601    550      0    175   1152   1319      0     0.0  0.000    167     58  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.13      0    167  341.0   0.56   0.49    0.0   0.81    0.50    0.50    0.39    0.20    0.11    0.05    0.02    0.00    0.00    0.00      182      64
 1995 141    50    35    9.0      5  2.071    620    585      0    178   1205   1429      9     0.0  0.000    224     68  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.16      0    224  334.1   0.59   0.51    0.0   0.83    0.50    0.50    0.40    0.20    0.11    0.05    0.02    0.00    0.00    0.00      194      67
 1995 142    51    36    9.3      5  2.085    640    622      3    181   1262   1550     35     9.7  0.002    288     79  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   1.20   0.19      0    288  325.9   0.62   0.53    0.0   0.85    0.51    0.51    0.40    0.20    0.12    0.06    0.02    0.00    0.00    0.00      205      71
 1995 143    52    37    9.3      5  2.088    655    655     17    184   1310   1674     62    27.3  0.010    363     90  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   4.65   0.22      0    363  318.7   0.65   0.54    0.0   0.86    0.51    0.51    0.40    0.21    0.12    0.06    0.02    0.00    0.00    0.00      216      75
 1995 144    53    38    9.3      5  2.076    661    678     41    184   1339   1792     93    44.1  0.023    453    101  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   9.04   0.25      0    453  313.8   0.69   0.56    0.0   0.88    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      228      79
 1995 145    54    39    9.3      5  2.051    662    695     76    184   1358   1912    124    61.5  0.040    554    113  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75  13.79   0.29      0    554  309.7   0.72   0.58    0.0   0.90    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      242      83
 1995 146    55    40    9.3      5  2.013    655    702    124    182   1357   2025    158    78.7  0.061    668    124  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69  18.54   0.33      0    668  307.3   0.72   0.58    0.0   0.91    0.50    0.50    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      257      86
 1995 147    56    41    9.3      5  1.968    642    700    184    179   1342   2137    192    95.8  0.086    796    135  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63  23.17   0.37      0    796  306.5   0.72   0.58    0.0   0.93    0.50    0.50    0.39    0.20    0.12    0.06    0.03    0.00    0.00    0.00      273      90
 1995 148    57    42    9.3      5  1.918    624    689    258    175   1313   2248    228   112.9  0.115    936    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57  27.55   0.42      0    936  307.5   0.72   0.58    0.0   0.95    0.49    0.49    0.38    0.20    0.12    0.06    0.03    0.00    0.00    0.00      290      94
 1995 149    58    43    9.3      5  1.866    605    678    343    171   1284   2359    265   129.6  0.145   1075    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50  31.92   0.46      0   1075  308.4   0.72   0.58    0.0   0.96    0.48    0.48    0.37    0.20    0.11    0.06    0.03    0.00    0.00    0.00      307      98
 1995 150    59    44    9.3      5  1.812    586    668    442    167   1254   2468    302   146.2  0.179   1214    161  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.42  36.42   0.49      0   1214  309.3   0.72   0.58    0.0   0.98    0.47    0.47    0.37    0.19    0.11    0.06    0.03    0.00    0.00    0.00      327     101
 1995 151    60    45    9.3      5  1.755    565    655    557    163   1220   2575    340   163.7  0.216   1354    165  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.33  41.14   0.53      0   1354  310.6   0.72   0.58    0.0   0.99    0.46    0.46    0.36    0.19    0.11    0.05    0.02    0.00    0.00    0.00      346     105
 1995 152    61    46    9.3      5  1.696    543    642    690    160   1186   2677    379   182.2  0.258   1491    167  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.23  46.30   0.56      0   1491  312.1   0.72   0.58    0.0   0.99    0.45    0.45    0.35    0.18    0.11    0.05    0.02    0.00    0.00    0.00      366     108
 1995 153    62    47    9.3      7  1.640    523    631    835    156   1154   2782    417   200.1  0.300   1628    166  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.13  51.26   0.59      0   1628  313.4   0.72   0.58    0.0   1.01    0.44    0.44    0.34    0.18    0.11    0.05    0.02    0.00    0.00    0.00      385     112
 1995 154    63    48    9.3      7  1.211    385    584    978    152    969   2718    445   219.7  0.360   1749    163  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.94  55.93   0.64      0   1749  314.8   0.72   0.58    0.0   1.01    0.43    0.43    0.34    0.18    0.10    0.05    0.02    0.00    0.00    0.00      569     115
 1995 155    64    49    9.3      7  0.896    283    550   1094    149    833   2676    460   237.9  0.409   1843    155  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.77  59.39   0.69      0   1843  316.2   0.72   0.58    0.0   1.01    0.42    0.42    0.33    0.17    0.10    0.05    0.02    0.00    0.00    0.00      709     118
 1995 156    65    50    9.3      7  0.663    209    524   1179    146    733   2653    460   256.4  0.444   1921    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.61  61.40   0.72      0   1921  317.6   0.72   0.58    0.0   1.01    0.41    0.41    0.32    0.17    0.10    0.05    0.02    0.00    0.00    0.00      801     121
 1995 157    66    51    9.3      7  0.492    154    503   1246    142    658   2639    460   271.0  0.472   1982    139  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.47  62.90   0.75      0   1982  319.0   0.72   0.58    0.0   1.01    0.40    0.40    0.32    0.17    0.10    0.05    0.02    0.00    0.00    0.00      869     124
 1995 158    67    52    9.3      7  0.365    114    487   1297    139    601   2627    460   282.0  0.494   2026    135  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.34  64.02   0.77      0   2026  320.4   0.72   0.58    0.0   1.01    0.39    0.39    0.31    0.16    0.09    0.05    0.02    0.00    0.00    0.00      919     127
 1995 159    68    53    9.3      7  0.271     84    475   1333    136    559   2616    460   289.9  0.510   2057    132  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.22  64.83   0.79      0   2057  321.8   0.72   0.58    0.0   1.01    0.39    0.39    0.30    0.16    0.09    0.05    0.02    0.00    0.00    0.00      956     130
 1995 160    69    54    9.3      7  0.202     62    465   1360    133    527   2605    460   295.8  0.522   2079    131  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.11  65.45   0.80      0   2079  323.2   0.72   0.58    0.0   1.01    0.38    0.38    0.30    0.16    0.09    0.04    0.02    0.00    0.00    0.00      984     133
 1995 161    70    55    9.3      7  0.150     46    457   1377    130    503   2595    460   299.4  0.531   2091    131  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.04  65.85   0.81      0   2091  324.5   0.72   0.58    0.0   1.01    0.37    0.37    0.29    0.15    0.09    0.04    0.02    0.00    0.00    0.00     1004     136
 1995 162    71    56    9.3      8  0.112     35    451   1387    128    486   2584    460   301.5  0.537   2099    131  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.00  66.09   0.81      0   2099  325.6   0.72   0.58    0.0   1.01    0.36    0.36    0.28    0.15    0.09    0.04    0.02    0.00    0.00    0.00     1019     138

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:43
                                                                                
*RUN  17        : SIM                       CRGRO046 1\000001    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 1\000001 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1996 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1996 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.7   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1996 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.672  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  260.8   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1996 113    22     7    0.8      0  0.084     32     15      0     59     47     47      0     0.0  0.000      0      0  0.000  0.000  0.695  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  264.3   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1996 114    23     8    1.0      0  0.087     32     16      0     67     49     49      0     0.0  0.000      0      0  0.000  0.000  0.565  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  269.5   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1996 115    24     9    1.3      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.485  0.000  0.000  0.000  0.000    3.69   0.00   0.00      0      0  275.7   0.08   0.05    0.0   0.35    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       5
 1996 116    25    10    1.6      0  0.096     34     21      0     80     55     55      0     0.0  0.000      0      0  0.000  0.000  0.349  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  282.7   0.09   0.06    0.0   0.37    0.28    0.28    0.25    0.05    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1996 117    26    11    1.9      0  0.106     36     25      0     84     61     61      0     0.0  0.000      0      0  0.000  0.000  0.215  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  293.2   0.10   0.06    0.0   0.39    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1996 118    27    12    2.2      0  0.133     42     29      0     85     71     71      0     0.0  0.000      0      0  0.000  0.000  0.022  0.000  0.000  0.000  0.000    3.60   0.00   0.00      0      0  314.8   0.11   0.07    0.0   0.41    0.30    0.30    0.26    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1996 119    28    13    2.5      0  0.160     48     34      0     87     82     82      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  333.3   0.12   0.08    0.0   0.44    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1996 120    29    14    2.8      0  0.186     54     41      0     88     94     94      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  346.1   0.12   0.09    0.0   0.46    0.31    0.31    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1996 121    30    15    3.1      0  0.239     66     44      0     88    110    110      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  363.0   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1996 122    31    16    3.4      0  0.294     78     50      0     89    129    129      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  375.5   0.14   0.11    0.0   0.50    0.31    0.31    0.26    0.08    0.01    0.00    0.00    0.00    0.00    0.00        4      18
 1996 123    32    17    3.7      0  0.349     91     59      0     91    150    150      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  383.5   0.15   0.13    0.0   0.52    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      20
 1996 124    33    18    4.0      0  0.401    103     72      0     93    175    175      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  387.8   0.17   0.15    0.0   0.54    0.31    0.31    0.27    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1996 125    34    19    4.3      0  0.454    116     88      0     97    203    203      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50   0.00   0.00      0      0  392.3   0.18   0.17    0.0   0.56    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        7      23
 1996 126    35    20    4.6      0  0.561    141     96      0     97    237    237      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  397.8   0.19   0.19    0.0   0.58    0.32    0.32    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      26
 1996 127    36    21    4.8      0  0.685    164    106      0     99    271    271      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  416.8   0.21   0.21    0.0   0.59    0.33    0.33    0.27    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
 1996 128    37    22    5.1      0  0.815    192    122      0    102    314    314      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  424.1   0.23   0.23    0.0   0.61    0.33    0.33    0.28    0.10    0.03    0.01    0.00    0.00    0.00    0.00       12      29
 1996 129    38    23    5.4      0  0.962    224    141      0    106    365    365      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  429.1   0.25   0.26    0.0   0.63    0.34    0.34    0.28    0.10    0.04    0.01    0.00    0.00    0.00    0.00       14      32
 1996 130    39    24    5.7      1  1.132    261    164      0    110    425    425      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  434.1   0.27   0.28    0.0   0.65    0.35    0.35    0.29    0.11    0.04    0.01    0.00    0.00    0.00    0.00       17      34
 1996 131    40    25    6.0      1  1.299    302    192      0    116    494    494      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  430.2   0.30   0.30    0.0   0.67    0.36    0.36    0.30    0.12    0.05    0.02    0.00    0.00    0.00    0.00       20      36
 1996 132    41    26    6.3      1  1.470    347    225      0    122    573    573      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  423.3   0.33   0.32    0.0   0.68    0.38    0.38    0.31    0.13    0.06    0.02    0.00    0.00    0.00    0.00       23      39
 1996 133    42    27    6.6      3  1.610    382    257      0    129    640    640      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  421.2   0.35   0.35    0.0   0.70    0.39    0.39    0.32    0.14    0.06    0.02    0.00    0.00    0.00    0.00       37      41
 1996 134    43    28    6.9      3  1.731    418    294      0    136    713    715      0     0.0  0.000      3      3  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      3  413.7   0.38   0.37    0.0   0.71    0.41    0.41    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       54      44
